html_link,is_exist,is_welcome
https://store.steampowered.com/app/003270/,1,0
https://store.steampowered.com/app/003280/,1,0
https://store.steampowered.com/app/003300/,1,0
https://store.steampowered.com/app/003302/,1,0
https://store.steampowered.com/app/003310/,1,0
https://store.steampowered.com/app/003312/,1,0
https://store.steampowered.com/app/003320/,1,0
https://store.steampowered.com/app/003322/,1,0
https://store.steampowered.com/app/003330/,1,0
https://store.steampowered.com/app/003332/,1,0
https://store.steampowered.com/app/003340/,1,0
https://store.steampowered.com/app/003342/,1,0
https://store.steampowered.com/app/003350/,1,0
https://store.steampowered.com/app/003352/,1,0
https://store.steampowered.com/app/003360/,1,0
https://store.steampowered.com/app/003362/,1,0
https://store.steampowered.com/app/003380/,1,0
https://store.steampowered.com/app/003382/,1,0
https://store.steampowered.com/app/003390/,1,0
https://store.steampowered.com/app/003392/,1,0
https://store.steampowered.com/app/003400/,1,0
https://store.steampowered.com/app/003402/,1,0
https://store.steampowered.com/app/003410/,1,0
https://store.steampowered.com/app/003412/,1,0
https://store.steampowered.com/app/003420/,1,0
https://store.steampowered.com/app/003422/,1,0
https://store.steampowered.com/app/003430/,1,0
https://store.steampowered.com/app/003432/,1,0
https://store.steampowered.com/app/003440/,1,0
https://store.steampowered.com/app/003442/,1,0
https://store.steampowered.com/app/003450/,1,0
https://store.steampowered.com/app/003452/,1,0
https://store.steampowered.com/app/003460/,1,0
https://store.steampowered.com/app/003462/,1,0
https://store.steampowered.com/app/003480/,1,0
https://store.steampowered.com/app/003482/,1,0
https://store.steampowered.com/app/003483/,1,0
https://store.steampowered.com/app/003490/,1,0
https://store.steampowered.com/app/003492/,1,0
https://store.steampowered.com/app/003500/,1,0
https://store.steampowered.com/app/003502/,1,0
https://store.steampowered.com/app/003510/,1,0
https://store.steampowered.com/app/003512/,1,0
https://store.steampowered.com/app/003520/,1,0
https://store.steampowered.com/app/003522/,1,0
https://store.steampowered.com/app/003530/,1,0
https://store.steampowered.com/app/003532/,1,0
https://store.steampowered.com/app/003540/,1,0
https://store.steampowered.com/app/003560/,1,0
https://store.steampowered.com/app/003562/,1,0
https://store.steampowered.com/app/003570/,1,0
https://store.steampowered.com/app/003572/,1,0
https://store.steampowered.com/app/003580/,1,0
https://store.steampowered.com/app/003582/,1,0
https://store.steampowered.com/app/003590/,1,0
https://store.steampowered.com/app/003592/,1,0
https://store.steampowered.com/app/003600/,1,0
https://store.steampowered.com/app/003602/,1,0
https://store.steampowered.com/app/003610/,1,0
https://store.steampowered.com/app/003612/,1,0
https://store.steampowered.com/app/003620/,1,0
https://store.steampowered.com/app/003622/,1,0
https://store.steampowered.com/app/003700/,1,0
https://store.steampowered.com/app/003710/,1,0
https://store.steampowered.com/app/003720/,1,0
https://store.steampowered.com/app/003730/,1,0
https://store.steampowered.com/app/003800/,1,0
https://store.steampowered.com/app/003810/,1,0
https://store.steampowered.com/app/003820/,1,0
https://store.steampowered.com/app/003830/,1,0
https://store.steampowered.com/app/003838/,1,0
https://store.steampowered.com/app/003839/,1,0
https://store.steampowered.com/app/003850/,1,0
https://store.steampowered.com/app/003900/,1,0
https://store.steampowered.com/app/003910/,1,0
https://store.steampowered.com/app/003920/,1,0
https://store.steampowered.com/app/003960/,1,0
https://store.steampowered.com/app/003970/,1,0
https://store.steampowered.com/app/003980/,1,0
https://store.steampowered.com/app/003990/,1,0
https://store.steampowered.com/app/004000/,1,0
https://store.steampowered.com/app/004100/,1,0
https://store.steampowered.com/app/004102/,1,0
https://store.steampowered.com/app/004230/,1,0
https://store.steampowered.com/app/004240/,1,0
https://store.steampowered.com/app/004260/,1,0
https://store.steampowered.com/app/004290/,1,0
https://store.steampowered.com/app/004300/,1,0
https://store.steampowered.com/app/004310/,1,0
https://store.steampowered.com/app/004420/,1,0
https://store.steampowered.com/app/004440/,1,0
https://store.steampowered.com/app/004460/,1,0
https://store.steampowered.com/app/004470/,1,0
https://store.steampowered.com/app/004500/,1,0
https://store.steampowered.com/app/004520/,1,0
https://store.steampowered.com/app/004530/,1,0
https://store.steampowered.com/app/004560/,1,0
https://store.steampowered.com/app/004570/,1,0
https://store.steampowered.com/app/004580/,1,0
https://store.steampowered.com/app/004700/,1,0
https://store.steampowered.com/app/004710/,1,0
https://store.steampowered.com/app/004720/,1,0
https://store.steampowered.com/app/004760/,1,0
https://store.steampowered.com/app/004770/,1,0
https://store.steampowered.com/app/004780/,1,0
https://store.steampowered.com/app/004790/,1,0
https://store.steampowered.com/app/004800/,1,0
https://store.steampowered.com/app/004810/,1,0
https://store.steampowered.com/app/004820/,1,0
https://store.steampowered.com/app/004850/,1,0
https://store.steampowered.com/app/004856/,1,0
https://store.steampowered.com/app/004870/,1,0
https://store.steampowered.com/app/004880/,1,0
https://store.steampowered.com/app/004890/,1,0
https://store.steampowered.com/app/004900/,1,0
https://store.steampowered.com/app/004920/,1,0
https://store.steampowered.com/app/004932/,1,0
https://store.steampowered.com/app/005015/,1,0
https://store.steampowered.com/app/005016/,1,0
https://store.steampowered.com/app/005032/,1,0
https://store.steampowered.com/app/005033/,1,0
https://store.steampowered.com/app/005034/,1,0
https://store.steampowered.com/app/005035/,1,0
https://store.steampowered.com/app/005036/,1,0
https://store.steampowered.com/app/005051/,1,0
https://store.steampowered.com/app/005052/,1,0
https://store.steampowered.com/app/005055/,1,0
https://store.steampowered.com/app/005056/,1,0
https://store.steampowered.com/app/005057/,1,0
https://store.steampowered.com/app/005058/,1,0
https://store.steampowered.com/app/005059/,1,0
https://store.steampowered.com/app/005062/,1,0
https://store.steampowered.com/app/005063/,1,0
https://store.steampowered.com/app/958000/,1,0
https://store.steampowered.com/app/957999/,1,0
https://store.steampowered.com/app/957998/,1,0
https://store.steampowered.com/app/957997/,1,0
https://store.steampowered.com/app/957996/,1,0
https://store.steampowered.com/app/957995/,1,0
https://store.steampowered.com/app/957994/,1,0
https://store.steampowered.com/app/957993/,1,0
https://store.steampowered.com/app/957991/,1,0
https://store.steampowered.com/app/957990/,1,0
https://store.steampowered.com/app/957989/,1,0
https://store.steampowered.com/app/957988/,1,0
https://store.steampowered.com/app/957987/,1,0
https://store.steampowered.com/app/957986/,1,0
https://store.steampowered.com/app/957985/,1,0
https://store.steampowered.com/app/957984/,1,0
https://store.steampowered.com/app/957983/,1,0
https://store.steampowered.com/app/957982/,1,0
https://store.steampowered.com/app/957981/,1,0
https://store.steampowered.com/app/957980/,1,0
https://store.steampowered.com/app/957979/,1,0
https://store.steampowered.com/app/957978/,1,0
https://store.steampowered.com/app/957977/,1,0
https://store.steampowered.com/app/957976/,1,0
https://store.steampowered.com/app/957975/,1,0
https://store.steampowered.com/app/957974/,1,0
https://store.steampowered.com/app/957973/,1,0
https://store.steampowered.com/app/957972/,1,0
https://store.steampowered.com/app/957971/,1,0
https://store.steampowered.com/app/957970/,1,0
https://store.steampowered.com/app/957960/,1,0
https://store.steampowered.com/app/957950/,1,0
https://store.steampowered.com/app/957930/,1,0
https://store.steampowered.com/app/957919/,1,0
https://store.steampowered.com/app/957917/,1,0
https://store.steampowered.com/app/957916/,1,0
https://store.steampowered.com/app/957915/,1,0
https://store.steampowered.com/app/957914/,1,0
https://store.steampowered.com/app/957913/,1,0
https://store.steampowered.com/app/957912/,1,0
https://store.steampowered.com/app/957911/,1,0
https://store.steampowered.com/app/957910/,1,0
https://store.steampowered.com/app/957906/,1,0
https://store.steampowered.com/app/957905/,1,0
https://store.steampowered.com/app/957904/,1,0
https://store.steampowered.com/app/957903/,1,0
https://store.steampowered.com/app/957902/,1,0
https://store.steampowered.com/app/957901/,1,0
https://store.steampowered.com/app/957900/,1,0
https://store.steampowered.com/app/957890/,1,0
https://store.steampowered.com/app/957880/,1,0
https://store.steampowered.com/app/957850/,1,0
https://store.steampowered.com/app/957840/,1,0
https://store.steampowered.com/app/957830/,1,0
https://store.steampowered.com/app/957820/,1,0
https://store.steampowered.com/app/957810/,1,0
https://store.steampowered.com/app/957800/,1,0
https://store.steampowered.com/app/957790/,1,0
https://store.steampowered.com/app/957780/,1,0
https://store.steampowered.com/app/957770/,1,0
https://store.steampowered.com/app/957762/,1,0
https://store.steampowered.com/app/957761/,1,0
https://store.steampowered.com/app/957760/,1,0
https://store.steampowered.com/app/957730/,1,0
https://store.steampowered.com/app/957720/,1,0
https://store.steampowered.com/app/957710/,1,0
https://store.steampowered.com/app/957695/,1,0
https://store.steampowered.com/app/957690/,1,0
https://store.steampowered.com/app/957680/,1,0
https://store.steampowered.com/app/957630/,1,0
https://store.steampowered.com/app/957610/,1,0
https://store.steampowered.com/app/957607/,1,0
https://store.steampowered.com/app/957605/,1,0
https://store.steampowered.com/app/957604/,1,0
https://store.steampowered.com/app/957603/,1,0
https://store.steampowered.com/app/957602/,1,0
https://store.steampowered.com/app/957601/,1,0
https://store.steampowered.com/app/957600/,1,0
https://store.steampowered.com/app/957590/,1,0
https://store.steampowered.com/app/957570/,1,0
https://store.steampowered.com/app/957541/,1,0
https://store.steampowered.com/app/957539/,1,0
https://store.steampowered.com/app/957538/,1,0
https://store.steampowered.com/app/957537/,1,0
https://store.steampowered.com/app/957536/,1,0
https://store.steampowered.com/app/957535/,1,0
https://store.steampowered.com/app/957534/,1,0
https://store.steampowered.com/app/957533/,1,0
https://store.steampowered.com/app/957532/,1,0
https://store.steampowered.com/app/957531/,1,0
https://store.steampowered.com/app/957530/,1,0
https://store.steampowered.com/app/957510/,1,0
https://store.steampowered.com/app/957490/,1,0
https://store.steampowered.com/app/957450/,1,0
https://store.steampowered.com/app/957440/,1,0
https://store.steampowered.com/app/957430/,1,0
https://store.steampowered.com/app/957410/,1,0
https://store.steampowered.com/app/957390/,1,0
https://store.steampowered.com/app/957350/,1,0
https://store.steampowered.com/app/957340/,1,0
https://store.steampowered.com/app/957330/,1,0
https://store.steampowered.com/app/957320/,1,0
https://store.steampowered.com/app/957310/,1,0
https://store.steampowered.com/app/957300/,1,0
https://store.steampowered.com/app/957290/,1,0
https://store.steampowered.com/app/957280/,1,0
https://store.steampowered.com/app/957270/,1,0
https://store.steampowered.com/app/957230/,1,0
https://store.steampowered.com/app/957210/,1,0
https://store.steampowered.com/app/957150/,1,0
https://store.steampowered.com/app/957140/,1,0
https://store.steampowered.com/app/957130/,1,0
https://store.steampowered.com/app/957110/,1,0
https://store.steampowered.com/app/957080/,1,0
https://store.steampowered.com/app/957060/,1,0
https://store.steampowered.com/app/957050/,1,0
https://store.steampowered.com/app/956990/,1,0
https://store.steampowered.com/app/956949/,1,0
https://store.steampowered.com/app/956948/,1,0
https://store.steampowered.com/app/956947/,1,0
https://store.steampowered.com/app/956946/,1,0
https://store.steampowered.com/app/956945/,1,0
https://store.steampowered.com/app/956944/,1,0
https://store.steampowered.com/app/956943/,1,0
https://store.steampowered.com/app/956942/,1,0
https://store.steampowered.com/app/956941/,1,0
https://store.steampowered.com/app/956940/,1,0
https://store.steampowered.com/app/956930/,1,0
https://store.steampowered.com/app/956924/,1,0
https://store.steampowered.com/app/956923/,1,0
https://store.steampowered.com/app/956922/,1,0
https://store.steampowered.com/app/956921/,1,0
https://store.steampowered.com/app/956920/,1,0
https://store.steampowered.com/app/956900/,1,0
https://store.steampowered.com/app/956899/,1,0
https://store.steampowered.com/app/956898/,1,0
https://store.steampowered.com/app/956897/,1,0
https://store.steampowered.com/app/956896/,1,0
https://store.steampowered.com/app/956895/,1,0
https://store.steampowered.com/app/956894/,1,0
https://store.steampowered.com/app/956893/,1,0
https://store.steampowered.com/app/956892/,1,0
https://store.steampowered.com/app/956891/,1,0
https://store.steampowered.com/app/956890/,1,0
https://store.steampowered.com/app/956880/,1,0
https://store.steampowered.com/app/956870/,1,0
https://store.steampowered.com/app/956869/,1,0
https://store.steampowered.com/app/956868/,1,0
https://store.steampowered.com/app/956867/,1,0
https://store.steampowered.com/app/956866/,1,0
https://store.steampowered.com/app/956865/,1,0
https://store.steampowered.com/app/956864/,1,0
https://store.steampowered.com/app/956863/,1,0
https://store.steampowered.com/app/956862/,1,0
https://store.steampowered.com/app/956861/,1,0
https://store.steampowered.com/app/956860/,1,0
https://store.steampowered.com/app/956840/,1,0
https://store.steampowered.com/app/956780/,1,0
https://store.steampowered.com/app/956772/,1,0
https://store.steampowered.com/app/956771/,1,0
https://store.steampowered.com/app/956770/,1,0
https://store.steampowered.com/app/956769/,1,0
https://store.steampowered.com/app/956768/,1,0
https://store.steampowered.com/app/956767/,1,0
https://store.steampowered.com/app/956766/,1,0
https://store.steampowered.com/app/956765/,1,0
https://store.steampowered.com/app/956763/,1,0
https://store.steampowered.com/app/956762/,1,0
https://store.steampowered.com/app/956761/,1,0
https://store.steampowered.com/app/956760/,1,0
https://store.steampowered.com/app/956753/,1,0
https://store.steampowered.com/app/956752/,1,0
https://store.steampowered.com/app/956750/,1,0
https://store.steampowered.com/app/956739/,1,0
https://store.steampowered.com/app/956738/,1,0
https://store.steampowered.com/app/956737/,1,0
https://store.steampowered.com/app/956736/,1,0
https://store.steampowered.com/app/956735/,1,0
https://store.steampowered.com/app/956734/,1,0
https://store.steampowered.com/app/956733/,1,0
https://store.steampowered.com/app/956731/,1,0
https://store.steampowered.com/app/956730/,1,0
https://store.steampowered.com/app/956729/,1,0
https://store.steampowered.com/app/956728/,1,0
https://store.steampowered.com/app/956727/,1,0
https://store.steampowered.com/app/956726/,1,0
https://store.steampowered.com/app/956725/,1,0
https://store.steampowered.com/app/956724/,1,0
https://store.steampowered.com/app/956723/,1,0
https://store.steampowered.com/app/956722/,1,0
https://store.steampowered.com/app/956721/,1,0
https://store.steampowered.com/app/956720/,1,0
https://store.steampowered.com/app/956709/,1,0
https://store.steampowered.com/app/956708/,1,0
https://store.steampowered.com/app/956707/,1,0
https://store.steampowered.com/app/956706/,1,0
https://store.steampowered.com/app/956705/,1,0
https://store.steampowered.com/app/956704/,1,0
https://store.steampowered.com/app/956703/,1,0
https://store.steampowered.com/app/956702/,1,0
https://store.steampowered.com/app/956701/,1,0
https://store.steampowered.com/app/956700/,1,0
https://store.steampowered.com/app/956680/,1,0
https://store.steampowered.com/app/956650/,1,0
https://store.steampowered.com/app/956640/,1,0
https://store.steampowered.com/app/956630/,1,0
https://store.steampowered.com/app/956620/,1,0
https://store.steampowered.com/app/956610/,1,0
https://store.steampowered.com/app/956600/,1,0
https://store.steampowered.com/app/956590/,1,0
https://store.steampowered.com/app/956580/,1,0
https://store.steampowered.com/app/956560/,1,0
https://store.steampowered.com/app/956550/,1,0
https://store.steampowered.com/app/956500/,1,0
https://store.steampowered.com/app/956480/,1,0
https://store.steampowered.com/app/956470/,1,0
https://store.steampowered.com/app/956460/,1,0
https://store.steampowered.com/app/956450/,1,0
https://store.steampowered.com/app/956440/,1,0
https://store.steampowered.com/app/956430/,1,0
https://store.steampowered.com/app/956400/,1,0
https://store.steampowered.com/app/956390/,1,0
https://store.steampowered.com/app/956380/,1,0
https://store.steampowered.com/app/956360/,1,0
https://store.steampowered.com/app/956350/,1,0
https://store.steampowered.com/app/956340/,1,0
https://store.steampowered.com/app/956330/,1,0
https://store.steampowered.com/app/956320/,1,0
https://store.steampowered.com/app/956300/,1,0
https://store.steampowered.com/app/956290/,1,0
https://store.steampowered.com/app/956280/,1,0
https://store.steampowered.com/app/956270/,1,0
https://store.steampowered.com/app/956260/,1,0
https://store.steampowered.com/app/956240/,1,0
https://store.steampowered.com/app/956230/,1,0
https://store.steampowered.com/app/956220/,1,0
https://store.steampowered.com/app/956210/,1,0
https://store.steampowered.com/app/956200/,1,0
https://store.steampowered.com/app/956190/,1,0
https://store.steampowered.com/app/956150/,1,0
https://store.steampowered.com/app/956140/,1,0
https://store.steampowered.com/app/956120/,1,0
https://store.steampowered.com/app/956100/,1,0
https://store.steampowered.com/app/956080/,1,0
https://store.steampowered.com/app/956070/,1,0
https://store.steampowered.com/app/956060/,1,0
https://store.steampowered.com/app/956030/,1,0
https://store.steampowered.com/app/956010/,1,0
https://store.steampowered.com/app/956000/,1,0
https://store.steampowered.com/app/955990/,1,0
https://store.steampowered.com/app/955980/,1,0
https://store.steampowered.com/app/955970/,1,0
https://store.steampowered.com/app/955950/,1,0
https://store.steampowered.com/app/955940/,1,0
https://store.steampowered.com/app/955910/,1,0
https://store.steampowered.com/app/955900/,1,0
https://store.steampowered.com/app/955890/,1,0
https://store.steampowered.com/app/955860/,1,0
https://store.steampowered.com/app/955840/,1,0
https://store.steampowered.com/app/955830/,1,0
https://store.steampowered.com/app/955810/,1,0
https://store.steampowered.com/app/955790/,1,0
https://store.steampowered.com/app/955780/,1,0
https://store.steampowered.com/app/955760/,1,0
https://store.steampowered.com/app/955750/,1,0
https://store.steampowered.com/app/955710/,1,0
https://store.steampowered.com/app/955700/,1,0
https://store.steampowered.com/app/955670/,1,0
https://store.steampowered.com/app/955650/,1,0
https://store.steampowered.com/app/955640/,1,0
